person,imagenum,Male,White,Black
Caldwell,1,0.280358169144,1.23565613836,-2.78303102723
Caldwell,2,-0.454899799216,-0.485741179697,-2.72117419494
Caldwell,3,-0.970831398525,-0.330735119496,-2.76074660934
Moonves,1,0.56977954187,2.22085889908,-1.22101968703
Moonves,2,0.9487923328,0.512987157535,-0.486762442237
Wiser,Jr,1,-0.982327173382,0.686332109967
Holt,1,1.03034026345,0.463687255077,-1.24731288592
Miller,1,1.34105766593,2.0254348418,-2.23148506393
Miller,2,2.19100943409,0.862327992467,-2.03848220165
Miller,3,0.19463863131,0.272990595194,-1.42024182138
Dolera,1,-1.41065945793,-0.260307298107,-0.994853432179
Van,de,Putte,-1.07710830666,-1.71349743483
Pupo,1,2.10814689539,0.629497946353,-2.18568142988
Booth,1,0.839582071295,0.80747752655,-1.72949234912
Rywin,1,2.04384748116,1.64078714095,-2.35814295648
Neeson,1,1.55515545384,1.49230739551,-2.3272495382
Neeson,2,1.01931117731,0.90161050839,-1.78796349088
Neeson,3,1.83027295735,1.80524392894,-1.88399715953
Janda,1,-1.87558080121,1.35138812698,-2.47363586059
Changchun,1,1.03015119561,0.178607169943,-1.14330536556
Djukanovic,1,-1.22472355295,0.723674475187,-1.44229954293
Ka-shing,1,-0.0416829078933,-0.0156279026619,-0.368760932639
Cavani,1,-0.815289366807,0.916708596578,-1.30005543152
Marinho,1,0.284821729775,1.19243835677,-1.63008570858
Taylor,1,-0.591458688791,1.53128866084,-1.94957020805
Taylor,2,-0.634428467678,0.0828035604669,-1.52055153274
Safra,1,-0.621094466955,1.25475146802,-2.17366813893
Tomlin,1,-0.98016910447,0.200629726539,-1.73980738022
Tomlin,2,-0.490753020623,-0.0831124723314,-2.48455949591
Azimi,1,0.429928506907,0.752044945199,-2.18897693102
Dong-won,1,2.73754912557,-1.30644649691,-2.60004671555
Dong-won,2,1.71481851407,-0.450278597296,-2.00885159173
Krasnoroutskaya,1,0.725684917541,0.695802190123,-1.83990240715
Krasnoroutskaya,2,0.0336237215487,1.1069150104,-1.7535897527
Chafee,1,0.599478926947,1.47135435777,-3.04651477989
Amicangioli,1,-1.25582874922,1.1415453634,-1.93669386684
Baboolal,1,-1.40428646288,0.0473019423951,-2.15081277546
Dano,1,-1.70597488414,0.00962319515812,-1.44428792453
Franklin,1,-1.79020746271,0.793180491665,-0.685483632243
Ham,1,-2.39976530076,0.302245260965,-2.1998620864
Lingle,1,-0.258550468174,-0.594740245444,-2.13314839156
Mason,1,0.155083212025,0.439831058538,-1.23463706763
Sanchez,1,-1.77968858486,1.11493498138,-2.21842093583
Benko,1,-0.40830068773,1.49767728099,-2.24107710489
Benko,2,-1.08670959083,1.02203294091,-1.51659133548
Davenport,1,-0.697382827443,-0.0594349129205,-1.64156811913
Davenport,2,-1.19085195793,-0.818540661018,-0.992333718961
Davenport,3,0.300126322013,0.635132865824,-2.28400264763
Davenport,4,-1.09247666186,0.016504790698,-2.01883747525
Davenport,5,-0.154364794858,0.224843877957,-2.01471685512
Davenport,6,-0.287074289227,-0.450880544394,-0.505059412754
Davenport,7,-0.189944736376,0.252438271469,-1.11728157989
Davenport,8,-0.497806061401,0.34018554511,-2.09111539097
Davenport,9,0.356175213905,0.75849637044,-1.0592793948
Davenport,10,-0.566862001637,0.586336345644,-1.74438128744
Davenport,11,-0.702167747811,0.198134043393,-2.05838391705
Davenport,12,-1.31668873766,0.670938136929,-1.52064198414
Davenport,13,-0.375065193616,0.167616084466,-0.839774927327
Davenport,14,-0.134406250435,0.0985784706661,-1.00174329444
Davenport,15,-0.290182930827,0.0886851479934,-1.37391879995
Davenport,16,-1.27908986754,0.390325437189,-1.86158655488
Davenport,17,-0.844678989048,0.71738318496,-2.32051008564
Davenport,18,-0.409077190248,0.470625361348,-0.385066004913
Davenport,19,-0.832506733832,0.306594776101,-1.71074344439
Davenport,20,-0.280041217483,1.04745464826,-1.46044131607
Davenport,21,-0.208251889728,1.66237879407,-2.97953469003
Davenport,22,-0.115479367954,-0.164999465242,-2.11565729756
Lohan,1,-0.982664875544,1.04516131697,-1.29449045643
Graham,1,0.914926881235,1.81295029756,-1.84949474963
Graham,2,0.457944577856,1.38397792655,-1.34836716874
Ruff,1,0.934793785346,0.752541622175,-1.55319690116
Thornton,1,0.668567254254,1.8298255127,-1.44844195425
Oviedo,1,1.34579643718,-0.472285663813,-2.8403107129
Oviedo,2,1.47880802195,-0.46185247642,-2.08491476595
Oviedo,3,1.31416249202,0.211202633245,-2.91159518323
Roache,1,0.324485927012,0.877441479429,-2.52337061497
Yi-fu,1,1.246728599,-0.863206643422,-1.75813921868
Yung,Hsi,1,0.893742347052,-0.879449053147
Chalmers,1,1.80931632057,-1.56467222348,1.22843519275
Hampton,1,1.34912163366,-1.27535918688,0.174727363722
Richie,1,1.2479949429,-0.448505705452,-1.89970732703
Richie,2,0.820769653772,-1.11418829606,-0.5513853718
Peng,1,1.67159544247,-0.523702929067,-1.41721249093
Peng,2,1.62765611425,-0.512998511154,-2.294991903
Peng,3,-0.0789876482561,0.581105186368,-1.75454320885
Peng,4,-0.672878795775,1.28558724031,-1.71878904518
Peng,5,0.403168803712,0.750487943737,-1.69344762515
Peng,6,-0.446498851984,0.661063082885,-2.45288303624
Peng,7,-1.28085848937,0.631302032541,-1.94389715705
Peng,8,2.03612914326,-1.17878118348,-2.56063903365
Peng,9,0.825550358307,0.239199336806,-2.24302262239
Ruihuan,1,1.11613529506,-1.34145198395,-1.61482793724
Girman,1,-0.140160550541,1.45610322476,-2.90807968804
Gottsegen,1,-0.952388925424,0.747279521888,-2.27268766032
Gottsegen,2,-0.582292192686,0.912749992046,-3.18573767467
Leslie,1,-0.840563739716,-0.62327506701,-1.23423877252
Ling,1,-2.43559550348,-0.6133072098,-1.63104069269
Ling,2,-1.99995411268,-0.409322762954,-2.30705603997
Marie,Presley,1,-2.84512253143,1.35750230266
Marie,Presley,2,-2.35779966262,1.25537393655
Marie,Presley,3,-1.65063931631,0.966374449662
Marie,Presley,4,-2.36265634049,1.18997196463
Murkowski,1,-1.78193250494,0.201563930688,-2.41952927279
Raymond,1,-0.28589826363,0.752972693837,-1.48019177312
Raymond,2,-0.241232916945,0.375930419377,-0.912620923124
Stansfield,1,-1.28900611071,0.919679306768,-3.19595713312
Stone,1,0.107300417419,0.896491496871,-0.92966078262
Mingkang,1,0.781034775772,-0.603874988403,-1.63108655481
Mingkang,2,0.105470999712,0.259940594646,-2.35733682184
Xiaoqing,1,-1.93452959643,-0.886164742488,-2.14536496929
Ye,1,1.12849130097,-2.17924873525,-3.18634524451
Tyler,1,-1.67034654403,0.876700891577,-1.5077616763
Minnelli,1,-1.11403746868,0.488034667641,-1.61614261745
Minnelli,2,-1.15526304666,0.66727239538,-0.578501413281
Minnelli,3,-1.90402231579,0.868699007999,-1.66008144255
Minnelli,4,-1.82818740373,-0.0112441970706,-3.45778591472
Minnelli,5,-1.74596062456,0.38543184081,-2.35521253628
Minnelli,6,-1.73155234173,1.00389422626,-2.54096958516
Minnelli,7,-2.01497521921,0.179226627946,-1.89232808055
Zhaoxing,1,0.246909818132,-1.27228084433,-1.7090008692
Zhaoxing,2,1.6386147258,-1.70707630067,-1.34831423076
Zhaoxing,3,0.580920890514,-1.34936451628,-1.67618109759
Zhaoxing,5,0.822541247922,-1.277888929,-1.12243160843
Zhaoxing,6,0.972330422268,-1.17718580751,-1.23369581011
Zhaoxing,7,0.67505760616,-0.902982497054,-1.81044498472
Zhaoxing,8,1.33029625285,-1.32876148575,-1.83548378191
Advani,1,0.276871416345,0.188972707085,-1.89842514721
Advani,2,0.26478089561,0.73228302689,-1.60986194239
Advani,3,0.626232275478,-0.154755725169,-0.057821864312
Hewitt,1,0.765153093048,0.0693880860251,-0.696863432335
Hewitt,2,1.4474321714,0.386270898017,-1.05135319271
Hewitt,3,2.54737550754,1.34036044869,-2.05558487116
Hewitt,4,1.72830141809,0.914471378742,-0.817105268336
Hewitt,5,1.26429128647,1.27340056904,-1.33557259982
Hewitt,6,2.21498423196,0.485888980238,-0.786664645369
Hewitt,7,1.38148173756,0.588088284465,-1.22565884556
Hewitt,8,0.997293849105,1.1533244116,-1.4680040722
Hewitt,9,2.02478367014,-0.0676222367776,-0.438260460731
Hewitt,10,1.35501708254,0.224785316598,-1.08955591138
Hewitt,11,2.10414471165,0.32704574422,-0.884284817307
Hewitt,12,1.55281890552,0.42444554047,-1.20223525402
Hewitt,13,0.555991916667,0.0567040830681,-1.1354063756
Hewitt,14,1.36815157261,0.592874947612,-1.58333824156
Hewitt,15,1.22352332835,1.4554306567,-1.71810715542
Hewitt,16,1.06548094096,0.430425917258,-1.05630895522
Hewitt,17,1.51342934357,0.359540046678,-0.968736525246
Hewitt,18,1.40560538616,1.24834778708,-1.96890512033
Hewitt,19,1.67329360662,1.31472977356,-1.21638967924
Hewitt,20,1.52058368595,1.33442579896,-1.51067620123
Hewitt,21,1.42383256191,-0.647955602702,0.449882110158
Hewitt,22,0.768878181733,0.594834538546,-1.33615713475
Hewitt,23,1.27604078858,1.01132116245,-1.02074425275
Hewitt,24,1.1636021595,0.65512032108,-0.838585255973
Hewitt,25,1.09740574994,0.299138598482,-1.86808808328
Hewitt,26,0.540144116989,0.0908248108275,0.36592834496
Hewitt,27,1.91781277543,0.210358763971,-1.53905558342
Hewitt,28,1.17675467078,0.672992084827,-1.8723473405
Hewitt,29,1.96388823445,1.11018320844,-0.713708813658
Hewitt,30,2.54756066149,1.24933789996,-1.57838193094
Hewitt,31,1.43203206909,1.38015377835,-0.715539596675
Hewitt,32,1.89179675762,1.02885091081,-0.553133341757
Hewitt,33,1.42219966573,0.977048880187,-1.3677224666
Hewitt,34,1.77237228648,0.734956768312,-1.31327518414
Hewitt,35,0.507461355753,0.850781548746,-2.19673608993
Hewitt,36,1.91799025793,1.14852569187,-1.25662848792
Hewitt,37,1.01645382123,0.713004492972,-0.33986394569
Hewitt,38,1.60712863705,1.59980614655,-1.96685228822
Hewitt,39,1.31120336542,0.449395518532,0.17380127395
Hewitt,40,0.809026066768,-0.12973025371,0.500962635744
Hewitt,41,2.17099634897,-0.193622557533,-0.989906873643
Mudiwa,1,1.12775916325,-0.773610593217,-0.374274382089
Novick,1,1.07091771743,1.31329745408,-2.12432048369
Richards,1,0.724222947081,-0.409108438123,-1.0993801114
Ward,1,0.109612073646,-0.904519276999,-1.25918723725
Ward,2,1.25290994793,-0.22532869279,-0.781868214837
Smart,1,-1.76288507234,0.38274438562,-2.95659342161
Bahadur,Chand,1,-1.00948790629,0.00405363626738
Kruger,1,1.27357041119,0.609747561221,-1.28549026607
Kruger,2,1.35642752623,1.2982690312,-2.35394439796
Donegan,1,1.07198976325,0.704074103953,-2.25444079396
Mendoza,1,0.538410217218,0.103935347723,-1.64312168029
Hutton,1,0.995052226559,1.0509339415,-1.07213591651
Hutton,2,1.00727991051,1.06303551351,-1.72197455409
Lynn,Harper,1,-1.04364376394,0.818920578374
Berenson,1,-1.03588544424,1.0858278095,-2.85103171463
Michaels,1,0.917817949465,1.57055569603,-2.46389331994
Bracco,1,-1.16242174103,0.961454456479,-1.75199698085
Fenton,1,-1.08002787591,-0.933754411315,0.76333604517
Baileche,1,-2.1228217693,-0.418429743649,-2.07701064703
Van,Gaal,1,-1.08969615279,1.16340704
Lang,1,0.582067870422,1.08225731023,-2.19771445095
Piniella,1,0.175349868201,1.2375671023,-1.74486768561
Piniella,2,1.3699453095,0.973245973561,-0.266205074394
Piniella,3,0.57045775058,-0.185436224293,-1.45126945034
Reed,1,1.46377462682,1.30421107271,-1.90034370133
Ye,1,1.59025123274,-1.12571487656,-2.57747628716
Zaoralek,1,0.652389533458,0.782932097417,-2.22411639551
Cordero,di,Montezemolo,1.03246952309,-1.70301835167
Wysocki,1,0.684112807785,1.33074104404,-2.1974766571
Kenny,Anthony,1,-0.775339043788,0.59796327721
Bovicelli,1,2.09682612694,-0.381398609986,-1.94329480835
Pavarotti,1,1.55062917867,-0.938870059254,-0.895436635763
Pavarotti,2,0.89637953659,-0.772184066359,-0.574539642172
Pavarotti,3,1.11779683515,-0.9529973212,-0.395272523096
Lapovsky,1,-0.782870730855,0.651821704743,-2.69841146418
Angulo,1,0.231627412642,-0.0857874662011,-2.12697250567
Cecchinello,1,1.17721497867,0.97994350385,-1.51647764621
Gutierrez,1,1.10583172595,-1.74924907406,-0.766455459183
Gutierrez,2,2.03429735451,-0.0988249124192,-2.34354620003
Gutierrez,3,1.64222955454,-0.312933710835,-1.34467044911
Gutierrez,4,1.92181716129,-0.304884685708,-0.847040235501
Gutierrez,5,2.53250930239,-1.23776070786,-1.62237634599
Gutierrez,6,1.72070183799,-0.471067020636,-1.69733491393
Gutierrez,7,1.60282737082,-0.332745748713,-0.701002627174
Gutierrez,8,1.59606379675,-0.646708200748,-0.745152582958
Gutierrez,9,1.95766749774,-0.91493624737,-0.573587724767
Gutierrez,10,1.79371353336,-0.723738062903,-0.717131534548
Gutierrez,11,0.833245859136,0.311350324219,-1.45340061766
Gutierrez,12,1.19493949678,-0.297242777994,-0.929601966247
Gutierrez,13,0.792149946931,-0.359604160595,-0.823864609243
Stanca,1,0.0485064271845,-0.748593666143,-2.09784515256
Montagnier,1,1.11494973097,0.919869009517,-2.58046247226
Orozco,1,-0.707982426064,-0.140184782852,-1.95797136608
Liu,1,-2.20821640363,-0.313012628676,-0.300976377658
Liu,2,-2.11696833765,-0.495546583151,-1.30256053347
Liu,3,-2.6927637158,-0.58982117632,-0.847799240719
Liu,4,-1.28758078642,-0.111444681599,-2.3154459249
Liu,5,-1.96514497937,-0.0711473786046,-2.48232160513
Sagnier,1,-1.14127303572,0.726128767992,-2.33686525549
Sagnier,2,-1.64904690834,1.22737026555,-2.23416660203
Sagnier,3,-1.78527690274,1.51470301616,-3.01458354394
Sagnier,4,-1.74490304421,0.675602734355,-1.32495519182
Sagnier,5,-0.0694832903485,0.987513276815,-2.05459615044
Ovalle,1,1.65955841999,-0.110773906098,-1.36954496676
Berrondo,1,0.383944431304,2.65633659108,-0.994464358919
Ernesto,Derbez,Bautista,1.32705408801,-0.95985231582
Ernesto,Derbez,Bautista,1.03961692007,-1.4555495493
Ernesto,Derbez,Bautista,1.56757804859,-0.959315139294
Ernesto,Derbez,Bautista,1.08876752935,-0.607675006822
Ernesto,Derbez,Bautista,2.16470062803,-0.924330040469
Ernesto,Derbez,Bautista,1.86473718583,-0.438938395688
Figo,1,1.61590697064,0.429989959004,-1.44985781729
Figo,2,0.817886213629,0.219346480965,-1.45042342289
Figo,3,1.68449820328,1.78078361872,-1.43680055319
Figo,4,0.625099011929,0.648666990129,-1.17745538783
Fonsi,1,1.67296471179,0.457838254935,-1.1055200936
Gonzalez,1,0.598766212612,0.0200894584895,0.029065284502
Gonzalez,Macchi,1,-0.985137481138,0.763259722668
Gonzalez,Macchi,2,-1.0012414602,0.320699479375
Gonzalez,Macchi,3,-1.59991214295,0.955504614375
Gonzalez,Macchi,4,-0.535172621376,0.73586765695
Gonzalez,Macchi,5,-1.85736682617,1.15353635791
Guzman,1,2.85191372641,-0.416626248884,-0.932480723161
Horna,1,1.19395276635,0.703662174508,-1.47305678497
Horna,3,1.44159389102,0.123543502823,-0.545103270716
Horna,4,0.692326183188,0.575978257601,-0.813995389443
Horna,5,2.12654238748,0.328620530507,-0.884935826735
Horna,6,2.15165819948,0.466398366169,-0.941429428401
Rosario,Huertas,1,-0.221506802735,-0.838993907432
Sanchez,1,1.32918371961,0.013553435935,-0.339952125738
Felipe,Scolari,1,-1.18619731582,1.21448420142
Felipe,Scolari,2,-1.45523641544,1.35414215003
Inacio,Lula,da,1.0,0.311003637418
Inacio,Lula,da,2.0,2.15517300416
Inacio,Lula,da,3.0,1.46556433134
Inacio,Lula,da,4.0,1.10061572236
Inacio,Lula,da,5.0,1.67505136479
Inacio,Lula,da,6.0,0.603848339744
Inacio,Lula,da,7.0,0.74556360463
Inacio,Lula,da,8.0,1.22329995093
Inacio,Lula,da,9.0,0.931187955446
Inacio,Lula,da,10.0,1.68924865692
Inacio,Lula,da,11.0,1.07896046743
Inacio,Lula,da,12.0,1.1832750067
Inacio,Lula,da,13.0,0.859084330315
Inacio,Lula,da,14.0,1.05537189892
Inacio,Lula,da,15.0,1.03357715845
Inacio,Lula,da,16.0,1.19025319213
Inacio,Lula,da,17.0,1.09692013658
Inacio,Lula,da,18.0,0.474886701269
Inacio,Lula,da,19.0,0.275447839927
Inacio,Lula,da,20.0,0.925602014714
Inacio,Lula,da,21.0,1.13177910835
Inacio,Lula,da,22.0,1.82622698701
Inacio,Lula,da,23.0,0.310297366375
Inacio,Lula,da,24.0,1.05004269018
Inacio,Lula,da,25.0,1.50905845231
Inacio,Lula,da,26.0,1.41355023692
Inacio,Lula,da,27.0,0.331733384548
Inacio,Lula,da,28.0,0.944236878399
Inacio,Lula,da,29.0,1.11537279527
Inacio,Lula,da,30.0,1.27933262449
Inacio,Lula,da,31.0,0.964375227792
Inacio,Lula,da,32.0,2.72694429863
Inacio,Lula,da,34.0,1.55102101986
Inacio,Lula,da,35.0,1.83053805074
Inacio,Lula,da,36.0,0.258573287911
Inacio,Lula,da,37.0,1.99750404461
Inacio,Lula,da,38.0,1.16397781115
Inacio,Lula,da,39.0,1.47880441098
Inacio,Lula,da,40.0,1.14188507358
Inacio,Lula,da,41.0,0.992990029644
Inacio,Lula,da,42.0,0.994762221605
Inacio,Lula,da,43.0,0.242068957657
Inacio,Lula,da,44.0,0.406696167522
Inacio,Lula,da,45.0,0.782236162067
Inacio,Lula,da,46.0,0.242848469839
Inacio,Lula,da,47.0,1.9363566294
Inacio,Lula,da,48.0,1.50353349922
Ridnour,1,1.11511348086,1.61173218123,-2.55980272318
Smith,1,0.436744421345,0.561686595713,-1.19221094224
Walton,1,1.26285878764,1.16330523584,-3.38564988794
Walton,2,1.28377172935,1.25944634258,-2.40662335875
Linquan,1,1.60765564893,-1.3217764845,-1.44647703069
Htu,1,-0.483011521874,-1.17925449266,-0.473148143681
Freitag,1,0.402891359923,0.865666829077,-2.10419840038
Shum,1,0.313173967391,-0.287121750175,-3.37309296223
Lovett,1,1.03954028637,0.969909003412,-2.17482950909
Vanclief,1,1.3058463653,1.46567047753,-2.0306173534
Vanclief,2,1.22422343544,1.82232298388,-1.93011660579
Abraham,1,0.627858717795,0.916224995768,-1.96481938717
Abraham,2,0.574897031044,0.975372373953,-2.20578356
Cheney,1,-1.51817811912,0.812216397671,-1.41904845698
Cheney,2,-0.326921695013,0.634957839014,-1.71802216867
Cheney,3,-0.479070877746,0.68673336387,-1.86967979998
Slepian,1,-1.26079098989,1.34505567556,-1.38743391751
Thigpen,1,-0.0510310735139,-1.28331857136,-0.993923971209
Redgrave,1,-1.68569776615,1.11210211018,-2.26216406434
Redgrave,2,-1.86624601438,1.82236424943,-1.86218012623
Redgrave,3,-1.19738485778,0.97994834078,-1.88577880538
Putin,1,-0.694756814827,0.813399419412,-3.26010861521
Brown,1,1.43801552849,1.22545425523,-1.87531829299
Brown,2,1.37165575513,1.48508186106,-2.09121605779
Albright,1,-0.507608039282,0.782270048503,-3.05847644744
Albright,2,-0.311123587683,1.43000352848,-1.6194618872
Albright,3,-0.180387768356,1.34880450726,-2.18019471092
Webber,1,-0.675734366421,1.86799945316,-2.96563323324
Overhouse,1,-0.586899425495,0.00967502073599,-2.6789982825
1,-1.62570368395,-0.380018609727,-2.45483646062,-2.33057327409
2,-0.181574332842,-1.4215373388,-0.15140208513,-0.512279356652
3,-1.51248130342,0.0112956694799,-2.47182600471,-1.68757510202
4,-1.37525788,-1.03513118735,-3.45052615835,-2.18577011781
5,-2.18241025538,-1.2413573902,-1.80713680734,-2.23208938988
Jemison,1,-0.6643675635,-0.97929633282,0.433367173261
Kertasz,1,-1.43905680884,0.391567109304,-1.67786621842
Maleeva,1,-0.205157658843,-0.146426274136,-0.982826809141
Maleeva,2,-0.450051493812,0.351475499998,-2.20867930751
Maleeva,3,-0.564521802533,1.20016487965,-1.51254457149
Cheung,1,-1.91562504208,-1.09880434931,-2.74690149688
Smith,1,-0.875502420065,1.11531314315,-2.0245457
Smith,2,0.129878331571,0.80519653932,-1.55342579134
Serna,1,-0.189376728547,-0.123001438904,-1.48242163071
Serna,2,0.22174269373,0.793089332666,-1.70223784923
Habib,1,-1.13542886984,0.0436066427511,-1.83055042184
Mohamad,1,1.86621317484,-0.647312498898,-0.800781853597
Mohamad,2,1.60967025579,-0.62647756471,-1.0563088075
Mohamad,3,1.33452379773,-0.636101203837,-1.4971326989
Mohamad,4,0.419926034579,0.0407480619919,-1.04310259707
Mohamad,5,1.14800085578,-0.787467246623,-0.82884203472
Mohamad,6,0.766133493833,-1.39951504965,-1.36444137396
Mohamad,7,0.560053633612,0.135634826692,-1.93085388921
Mohamad,8,1.03906481619,0.330319826962,-1.62729195146
Mohamad,9,0.578976299181,-1.41281686036,-1.81521158568
Mohamad,10,1.36597995028,0.419705120873,-1.74853198615
Mohamad,11,2.0410329682,-1.21092529043,-0.378615392176
Mohamad,12,1.24254033923,-0.189351939541,-1.03935110452
Mohamad,13,1.12480920556,-1.4863076613,-1.42474819166
Mohamad,14,0.538741587114,0.581984793857,-2.06519628876
Al,Bassam,1,-1.51186347908,0.51708421066
Chaudhry,1,0.735310276102,-0.153830817364,0.100281467012
Chaudhari,1,-1.91985834032,-1.19167462627,-1.6899017932
Abbas,1,0.97858644238,0.287479148945,-0.870596544179
Abbas,2,1.94513123428,-0.128400768824,-1.16051770853
Abbas,3,1.31238559895,-0.0558307267333,-0.960296062573
Abbas,4,1.48913905419,-0.364889127468,-1.62688373497
Abbas,5,0.427080524813,0.79291233918,-0.202376164529
Abbas,6,1.05715425959,-0.711438352132,-0.450693955677
Abbas,7,0.799949997246,0.112680933815,-1.41825332026
Abbas,8,1.1629470463,0.0446976889877,-0.66574626965
Abbas,9,1.02676736915,-0.118528345976,-0.563342150698
Abbas,10,1.33335178533,0.106431848461,-0.647857233997
Abbas,11,1.45998780998,-0.191084034195,-1.11706513414
